brottstyp_id;namn;niva;grupp_id;grupp;sokvag
14361;Närstående genom parrelation;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot kvinna 18 år eller äldre, Närstående genom parrelation
14362;Närstående genom släktskap/familj;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot kvinna 18 år eller äldre, Närstående genom släktskap/familj
14363;Annan slags relation eller bekantskap;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot kvinna 18 år eller äldre, Annan slags relation eller bekantskap
14364;Obekanta;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot kvinna 18 år eller äldre, Obekanta
11335;Mot man 18 år eller äldre;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot man 18 år eller äldre
14356;Närstående genom parrelation;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot man 18 år eller äldre, Närstående genom parrelation
14357;Närstående genom släktskap/familj;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot man 18 år eller äldre, Närstående genom släktskap/familj
14358;Annan slags relation eller bekantskap;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot man 18 år eller äldre, Annan slags relation eller bekantskap
14359;Obekanta;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot man 18 år eller äldre, Obekanta
11336;Mot grupp;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Ofredande (7 §), Mot grupp
14578;Uppmaning till självmord (7 a § 1 st.);1;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Uppmaning till självmord (7 a § 1 st.)
14579;Mot barn under 18 år;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Uppmaning till självmord (7 a § 1 st.), Mot barn under 18 år
14582;Mot flicka under 18 år;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Uppmaning till självmord (7 a § 1 st.), Mot barn under 18 år, Mot flicka under 18 år
14581;Mot pojke under 18 år;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Uppmaning till självmord (7 a § 1 st.), Mot barn under 18 år, Mot pojke under 18 år
14580;Mot kvinna 18 år eller äldre;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Uppmaning till självmord (7 a § 1 st.), Mot kvinna 18 år eller äldre
14583;Mot man 18 år eller äldre;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Uppmaning till självmord (7 a § 1 st.), Mot man 18 år eller äldre
14584;Oaktsam uppmaning till självmord (7a § 1 st.);1;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Oaktsam uppmaning till självmord (7a § 1 st.)
14595;Mot barn under 18 år;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Oaktsam uppmaning till självmord (7a § 1 st.), Mot barn under 18 år
14597;Mot flicka under 18 år;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Oaktsam uppmaning till självmord (7a § 1 st.), Mot barn under 18 år, Mot flicka under 18 år
14596;Mot pojke under 18 år;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Oaktsam uppmaning till självmord (7a § 1 st.), Mot barn under 18 år, Mot pojke under 18 år
14593;Mot kvinna 18 år eller äldre;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Oaktsam uppmaning till självmord (7a § 1 st.), Mot kvinna 18 år eller äldre
14594;Mot man 18 år eller äldre;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Oaktsam uppmaning till självmord (7a § 1 st.), Mot man 18 år eller äldre
14940;Psykiskt våld (7b §);1;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §)
14950;Mot barn under 18 år;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot barn under 18 år
14952;Mot flicka under 18 år;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot barn under 18 år, Mot flicka under 18 år
14951;Mot pojke under 18 år;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot barn under 18 år, Mot pojke under 18 år
14948;Mot kvinna 18 år eller äldre;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot kvinna 18 år eller äldre
14957;Närstående genom parrelation;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot kvinna 18 år eller äldre, Närstående genom parrelation
14956;Närstående genom släktskap/familj;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot kvinna 18 år eller äldre, Närstående genom släktskap/familj
14955;Annan slags relation eller bekantskap;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot kvinna 18 år eller äldre, Annan slags relation eller bekantskap
14953;Obekanta;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot kvinna 18 år eller äldre, Obekanta
14947;Mot man 18 år eller äldre;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot man 18 år eller äldre
14961;Närstående genom parrelation;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot man 18 år eller äldre, Närstående genom parrelation
14960;Närstående genom släktskap/familj;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot man 18 år eller äldre, Närstående genom släktskap/familj
14959;Annan slags relation eller bekantskap;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot man 18 år eller äldre, Annan slags relation eller bekantskap
14958;Obekanta;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Psykiskt våld (7b §), Mot man 18 år eller äldre, Obekanta
11305;Olovlig avlyssning m.m. (8-9 a §);1;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Olovlig avlyssning m.m. (8-9 a §)
11337;Dataintrång (9 c §);1;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Dataintrång (9 c §)
14492;Genom överbelastningsattack;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Dataintrång (9 c §),  Genom överbelastningsattack
14493;Med hjälp av skadlig kod i utpressningssyfte;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Dataintrång (9 c §),  Med hjälp av skadlig kod i utpressningssyfte
14494;Genom olovlig registerslagning;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Dataintrång (9 c §),  Genom olovlig registerslagning
14495;I sociala medier eller e-tjänster;3;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Dataintrång (9 c §),  I sociala medier eller e-tjänster
14496;Övrigt dataintrång;2;11091;4 kap. Brott mot frihet och frid;Brott mot brottsbalken, 3-7 kap. Brott mot person, 4 kap. Brott mot frihet och frid, Dataintrång (9 c §), Övrigt dataintrång
11092;5 kap. Ärekränkningsbrott;0;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott
11092;5 kap. Ärekränkningsbrott;1;11086;3-7 kap. Brott mot person;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott
13087;Mot barn under 18 år;1;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot barn under 18 år
13090;Mot flicka under 18 år;2;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot barn under 18 år, Mot flicka under 18 år
13135;Internetrelaterad;3;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot barn under 18 år, Mot flicka under 18 år, Internetrelaterad
13136;Ej internetrelaterad;3;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot barn under 18 år, Mot flicka under 18 år, Ej internetrelaterad
13091;Mot pojke under 18 år;2;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot barn under 18 år, Mot pojke under 18 år
13137;Internetrelaterad;3;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot barn under 18 år, Mot pojke under 18 år, Internetrelaterad
13138;Ej internetrelaterad;3;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot barn under 18 år, Mot pojke under 18 år, Ej internetrelaterad
13088;Mot kvinna 18 år eller äldre;1;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot kvinna 18 år eller äldre
13139;Internetrelaterad;2;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot kvinna 18 år eller äldre, Internetrelaterad
13140;Ej internetrelaterad;2;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot kvinna 18 år eller äldre, Ej internetrelaterad
13089;Mot man 18 år eller äldre;1;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot man 18 år eller äldre
13141;Internetrelaterad;2;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot man 18 år eller äldre, Internetrelaterad
13142;Ej internetrelaterad;2;11092;5 kap. Ärekränkningsbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 5 kap. Ärekränkningsbrott, Mot man 18 år eller äldre, Ej internetrelaterad
11093;6 kap. Sexualbrott;0;11093;6 kap. Sexualbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott
11093;6 kap. Sexualbrott;1;11086;3-7 kap. Brott mot person;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott
11338;Våldtäkt inkl. grov (1, 4 §);0;11338;Våldtäkt inkl. grov (1, 4 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §)
11338;Våldtäkt inkl. grov (1, 4 §);1;11093;6 kap. Sexualbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §)
12818;Indelat efter ålder;0;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder
12818;Indelat efter ålder;1;11338;Våldtäkt inkl. grov (1, 4 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder
12820;Mot barn under 15 år (4 §);1;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §)
12878;Fullbordad våldtäkt;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Fullbordad våldtäkt
12886;Utomhus (t.o.m. 2024);3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Fullbordad våldtäkt, Utomhus (t.o.m. 2024)
12892;Inomhus (t.o.m. 2024);3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Fullbordad våldtäkt, Inomhus (t.o.m. 2024)
12879;Försök till våldtäkt;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Försök till våldtäkt
12887;Utomhus (t.o.m. 2024);3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Försök till våldtäkt, Utomhus (t.o.m. 2024)
12893;Inomhus (t.o.m. 2024);3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Försök till våldtäkt, Inomhus (t.o.m. 2024)
12880;Mot flicka under 15 år;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot flicka under 15 år
12882;Fullbordad våldtäkt;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot flicka under 15 år, Fullbordad våldtäkt
12888;Utomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot flicka under 15 år, Fullbordad våldtäkt, Utomhus (t.o.m. 2024)
12894;Inomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot flicka under 15 år, Fullbordad våldtäkt, Inomhus (t.o.m. 2024)
12884;Försök till våldtäkt;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot flicka under 15 år, Försök till våldtäkt
12889;Utomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot flicka under 15 år, Försök till våldtäkt, Utomhus (t.o.m. 2024)
12895;Inomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot flicka under 15 år, Försök till våldtäkt, Inomhus (t.o.m. 2024)
12881;Mot pojke under 15 år;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år
12883;Fullbordad våldtäkt;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år, Fullbordad våldtäkt
12890;Utomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år, Fullbordad våldtäkt, Utomhus (t.o.m. 2024)
12896;Inomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år, Fullbordad våldtäkt, Inomhus (t.o.m. 2024)
12885;Försök till våldtäkt;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år, Försök till våldtäkt
12891;Utomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år, Försök till våldtäkt, Utomhus (t.o.m. 2024)
12897;Inomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år, Försök till våldtäkt, Inomhus (t.o.m. 2024)
12821;Mot barn 15-17 år (1, 4 §);1;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §)
12898;Mot flicka 15-17 år;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år
12900;Fullbordad våldtäkt;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Fullbordad våldtäkt
12904;Utomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Fullbordad våldtäkt, Utomhus (t.o.m. 2024)
12918;Inomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Fullbordad våldtäkt, Inomhus (t.o.m. 2024)
12902;Försök till våldtäkt;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Försök till våldtäkt
12905;Utomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Försök till våldtäkt, Utomhus (t.o.m. 2024)
12917;Inomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Försök till våldtäkt, Inomhus (t.o.m. 2024)
12899;Mot pojke 15-17 år;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år
12901;Fullbordad våldtäkt;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Fullbordad våldtäkt
12906;Utomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Fullbordad våldtäkt, Utomhus (t.o.m. 2024)
12916;Inomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Fullbordad våldtäkt, Inomhus (t.o.m. 2024)
12903;Försök till våldtäkt;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Försök till våldtäkt
12907;Utomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Försök till våldtäkt, Utomhus (t.o.m. 2024)
12915;Inomhus (t.o.m. 2024);4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Försök till våldtäkt, Inomhus (t.o.m. 2024)
12908;Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006);1;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006)
12909;Fullbordad våldtäkt;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt
12911;Utomhus;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus
13949;Närstående genom parrelation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus, Närstående genom parrelation
13953;Närstående genom släktskap/familj;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus, Närstående genom släktskap/familj
13961;Annan slags relation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus, Annan slags relation
13967;Obekanta;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus, Obekanta
12914;Inomhus;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus
